bhees	0	0	1	1	1.0
bhis	0	0	1	1	1.0
bhun	0	0	1	1	1.0
bi	0	293	272	565	0.4814159292035398
bib	7	2	45	54	0.8333333333333334
bibb	1	1	1	3	0.3333333333333333
bibbs	0	0	1	1	1.0
bic	42	6	1	49	0.02040816326530612
bice	4	0	1	5	0.2
bick	0	0	5	5	1.0
bid	6	1	8	15	0.5333333333333333
bide	4	0	1	5	0.2
bield	0	0	1	1	1.0
bie	2	4	1	7	0.14285714285714285
bier	0	0	2	2	1.0
biest	0	0	1	1	1.0
bif	22	0	6	28	0.21428571428571427
big	4	2	26	32	0.8125
bigg	6	0	1	7	0.14285714285714285
bight	0	0	1	1	1.0
bij	2	0	2	4	0.5
bike	0	0	1	1	1.0
bikh	0	0	1	1	1.0
bil	24	15	33	72	0.4583333333333333
bild	0	0	1	1	1.0
bile	1	0	2	3	0.6666666666666666
bilge	0	0	1	1	1.0
bilk	0	0	1	1	1.0
bill	16	1	9	26	0.34615384615384615
billed	0	0	1	1	1.0
bim	13	0	2	15	0.13333333333333333
bin	11	11	15	37	0.40540540540540543
bind	0	0	8	8	1.0
bine	1	0	1	2	0.5
bing	0	0	1	1	1.0
bink	0	0	1	1	1.0
bip	25	0	4	29	0.13793103448275862
birch	0	0	2	2	1.0
bird	0	0	16	16	1.0
bir	6	35	4	45	0.08888888888888889
birk	1	0	2	3	0.6666666666666666
birl	1	0	1	2	0.5
birr	1	0	1	2	0.5
birse	0	0	1	1	1.0
birt	0	11	1	12	0.08333333333333333
birth	0	0	11	11	1.0
bis	26	9	22	57	0.38596491228070173
bise	13	0	1	14	0.07142857142857142
bish	0	0	6	6	1.0
bisk	0	0	1	1	1.0
bisque	0	0	1	1	1.0
bit	14	4	26	44	0.5909090909090909
bitch	0	0	1	1	1.0
